review_id,listing_id,date,reviewer_id,reviewer_name,comments
37363,26112457,2018-07-02 00:00:00.000000,170344343,Fer,Este apartamento esta muy bien ubicado. Al lado del centro. La casera tiene un buen trato con los huéspedes y les indica los mejores sitios. Recomendado.
37364,26112457,2018-07-04 00:00:00.000000,170765069,Olivier,"Marie est une hôte ultra réactive, claire et précise mais surtout très gentille et prévenante. <br/>Son appartement est incroyable, pour le prix on a une surface gigantesque (nous étions 2) et la même surface au dessus en rooftop (avec une vue incroyable).<br/><br/>Son appartement, en plus d'être vraiment grand et pratique est idéalement situé et proche de l'hypercentre (5-10min de marche grand maximum). Marie donne des idées de sorties et de restauration dans son quartier et là c'est encore plus proche. <br/><br/>Le seul petit bémol serait concernant les escaliers qui pourrait poser problème aux personnes ayant des problèmes de santé (ou autre) ne leur permettant pas de se mouvoir parfaitement. En effet ils sont assez étroits et l'appartement se trouve tout en haut (3ème étage).<br/><br/>C'est en tout cas le prix à payer pour obtenir une telle vue et ce cadre fantastique !"
37365,26112457,2018-07-29 00:00:00.000000,43439273,Elianne,"Fantastisch appartement. Heel gezellig, waanzinnig dakterras, goede locatie en een uitstekende hostess. Komen graag nog een keer terug!"
37366,26112457,2018-09-02 00:00:00.000000,83085695,Robin,"I had a great stay at Marie’s place, would definetely recommend !"
37367,26112457,2018-10-27 00:00:00.000000,204494601,Daniel,"Marie is vriendelijk gastvrij en goed in communicatie. <br/>Thanks Marie, your place is quit and comfortable. <br/>Good places to stay in Antwerpen.<br/>Bed, couch and bathroom are good!"
37368,26112457,2018-10-28 00:00:00.000000,49823371,Jasmine,"Our stay was so nice. We were with 3 girls, it felt like the appartment was ours. Right outside is a daily market and a small grocery shop. Its in the city center, we could walk anywhere and Maries cat Lola is super cute and friendly!!"
37369,26112457,2018-12-09 00:00:00.000000,18739681,Clement,"Overall note: 10/10. Absolutely everything was perfect: the location, the cat and the flat (I would have added the rooftop if the weather would have been better haha). Marie is really nice and would provide you with any information on demand to get the best out of your stay in Antwerpen!"
37370,26112457,2018-12-23 00:00:00.000000,7113527,Floor,"De loft is heel fijn, mooi ingericht en ruim genoeg voor 2/3 mensen. Het ligt op loopafstand van het centrum en van alle gemakken voorzien. Marie is een vriendelijke host die snel reageert en je met alles wilt helpen! De kat Lola is gezellig. bedankt, we hebben een heerlijk weekend gehad!"
37371,26112457,2019-01-27 00:00:00.000000,49442570,Kaitlin,Marie’s place was perfect for a weekend trip to Antwerp. Centrally located and walking distance from the train station as well as to many of the museums. The market right out front was the perfect place to grab coffee or a bite to eat. The apartment itself was very comfortable and it was lovely having Lola to keep me company.
37372,26112457,2019-02-17 00:00:00.000000,233783223,Job,Marie's studio is een leuke plek om te overnachten met haar persoonlijke tips over Antwerpen hebben wij het maximale uit ons bezoek gehaald.<br/>En Lola een super leuke gekke knuffelkat
37373,26112457,2019-02-19 00:00:00.000000,67542231,Vladimir,The host canceled this reservation 23 days before arrival. This is an automated posting.
37374,26112457,2019-02-23 00:00:00.000000,29870195,Nina,"Marie's place was wonderful. We stayed for one night only unfortunately, we would have loved to spent some proper time there. The cat is an absolute cutie I love her"
37375,26112457,2019-02-24 00:00:00.000000,32732773,Anouk,Heel mooi en ruim appartement op top locatie! Marie antwoordt snel en heeft veel lokale tips. Thanks!
37376,26112457,2019-03-12 00:00:00.000000,243479910,Guillaume,parfait
37377,26112457,2019-04-06 00:00:00.000000,2011795,Marcos,"Marie is a great host, she contacted me right after I made the reservation to give me the information I needed.<br/>The apartment is big, with all the amenities you need and in a very nice neighbourhood. Lola's company is also enjoyable :)<br/>You will definitely enjoy your stay at Marie's!"
37378,26112457,2019-04-14 00:00:00.000000,29101352,Richard,Lovely host and a wonderful and spacious appartment. The location was amazing right in the city centre. In the apparment Marie layed out some tips for things to see. Everything you need is available. Also: Lola the cat is great company. <br/>The only regret i have is that we didn't stay longer than one night :)<br/><br/>I wholeheartedly  recommend this place if you plan on staying in Antwerp.
37379,26112457,2019-05-05 00:00:00.000000,157137474,Michiel,"Supermooi appartement met een lieve kat, heel gastvrij, alles om je thuis te voelen :)"
37380,26112457,2019-06-02 00:00:00.000000,244486983,Marie,Marie’s flat is well located and very confortable ! Her cat lovely Lola is quiet and a loving presence.
37381,26112457,2019-06-23 00:00:00.000000,43585867,Renaud,very homey apartment. roomy and airy. <br/>a lot of light coming in which is nice. <br/>the rooftop is not super easy to access but 100% worth once you arrive on top.<br/>overall a great host with a nice apartment.
37382,26112457,2019-07-03 00:00:00.000000,29870195,Nina,Nogmaals een ontzettend fijn verblijf gehad in Marie's mooie loft in het centrum van Antwerpen!
37383,26112457,2019-07-05 00:00:00.000000,23459775,Joost,"Spacious, clean and comfortable loft with an awesome rooftop. Communication with Marie was excellent and her cat is lovely. Totally recommend to stay here for a comfortable Antwerp city trip."
37384,26112457,2019-07-27 00:00:00.000000,32089531,Naciye,Top gastvrouw.... super goede locatie.... marketje aanwezig onder woonst. Aanrader 
37385,26112457,2019-08-17 00:00:00.000000,212865249,Vince,Heel leuk appartement voorzien van alle comfort!<br/>Uitstekende ligging om Antwerpen te bezoeken met parking voor de deur.<br/>En daarbovenop heb je nog het gezelschap van een schat van een poesje<br/>Als je houd van gezelligheid op <br/>Top locatie in Antwerpen niet twijfelen zou ik zeggen!!
37386,26112457,2019-09-05 00:00:00.000000,27511362,Fiona,Good space in a great central location.
37387,26112457,2019-10-13 00:00:00.000000,301096165,Ines,"Magnifique appartement, conforme aux photos. Très bien situé à quelques mètres de la rue commerçante."
37388,26112457,2019-10-27 00:00:00.000000,5486303,Patrick,"Wonderful Stay in Antwerpen, very nice flat, excellent communication. <br/>Thank you Marie!"
37389,26112457,2020-02-09 00:00:00.000000,42298168,Roeland,Excellent location!<br/>Marie was very accommodating and provided excellent communication during my stay.
37390,26112457,2020-06-28 00:00:00.000000,93283743,Aurélien,"Everything was like on the picture , GO ! It is a good place to discover Antwerp !"
37391,26112457,2020-07-15 00:00:00.000000,1235604,Eyal,"The apartment was great and spacious. The location was also very good. The terrace on the roof is beautiful.<br/>Only issue we had was mosquitos at night, a fan and an anti mosquitos plug thing was mostly successful  at solving the problem though."
37392,26112457,2020-07-18 00:00:00.000000,41264309,Isabelle,"Appartement spacieux et très bien situé. Le roof top est agréable mais il faut être mince et agile pour y grimper à l'échelle et ne pas voir peur du vide car il n'y a pas de barrière de protection.  Nous sommes vraiment chez Marie, tout est à notre disposition, c'est agréable et en même temps un peu génant. Je recommande cet appartement"
37393,26112457,2020-07-26 00:00:00.000000,11873753,D.,"Heerlijke plek, gezellig en comfortabel ingericht, lieve huiskat, rustig en super centraal gelegen."
37394,26181108,2018-07-22 00:00:00.000000,43532539,James,"If you are visiting Antwerp, I would really recommend Zouhra's Place. We stayed there for 10 days with our adult son. Only a 10 minute walk from Central Station, it is a newly developed apartment, very spacious, with a really well stocked kitchen, with everything needed for cooking. The bathroom is really nice with a powerful shower. the back of the apartment opens out onto a lovely garden. There was a bird nesting there so we enjoyed watching the bird coming and going! Zouhra and Bernard were very hospitable and provided us with lots of info on what to do in Antwerp. <br/>It's close to supermarkets, it has a dishwasher, it's got air conditioning, it is close to a tram stop. If we go back to Antwerp we will definitely use it again. There is nothing negative that we could say about this apartment."
37395,26181108,2018-07-29 00:00:00.000000,3667342,Miki,"Zouhra and Bernhard’s apartment is an amazing find and the hosts will make you feel very welcome. It is close to everything you would want to do in Antwerp while being in a quiet street. The garden is amazing and the apartment itself is very spacious, super clean and comfortable. I would not hesitate to recommend this place to anyone wanting a great place to stay in one of the best cities in Belgium. "
37396,26181108,2018-08-06 00:00:00.000000,11729649,Sarah,"Zouhra et son mari sont des personnes très avenantes et accueillantes. L’appartement est parfaitement équipé, très propre, décoré avec goût et la cour intérieure est un plus indéniable. Le centre ville est facilement accessible à pieds en 30 minutes. <br/>Nous vous recommandons sans hésiter ce logement pour votre séjour à Anvers ! "
37397,26181108,2018-08-11 00:00:00.000000,173318234,David,"Wonderful place, very nicely refurbished not long before we arrived. Zouhra and Bernard were extremely accommodating and very helpful. Top quality fittings and two different coffee machines to choose from. Beautiful courtyard garden and all in a nice quiet spot. Small touches like the Bluetooth speaker and map of the area with suggested spots were greatly appreciated. We can’t recommend highly enough."
37398,26181108,2018-08-21 00:00:00.000000,32253745,Marscha,Super net appartement met veel ruimte en een prachtige tuin! Alles op loopafstand. Echt een aanrader!
37399,26181108,2018-09-09 00:00:00.000000,15164958,Marja,"Fijn appartement, stijlvol, rustig en voorzien van alle gemakken. Een heerlijke stadstuin, een uitstekend bed en fijne douche en dat ook nog een lieve, attente gastheer en gastvrouw!<br/>Onze fietsen mochten we veilig stallen in de garage en parkeren was redelijk eenvoudig.<br/>We komen graag terug en bevelen dit appartement van harte aan!"
37400,26181108,2018-09-17 00:00:00.000000,1983583,Jorge,Such a beautiful little treasure hidden within Antwerp!<br/>Thank you for the lovely please and for being such a great hosts!<br/><3
37401,26181108,2018-09-30 00:00:00.000000,95971093,Amy,"Beautiful home and garden with very friendly hosts. Zouhra left us a helpful map and a nice list of things to do in the area. Parking was a bit difficult, but, on the weekend, that is to be expected in any major city."
37402,26181108,2018-10-07 00:00:00.000000,218824062,Clare,"We really enjoyed staying with Zouhra. It was very conveniently located in proximity to Centraal Station. Zouhra is a very kind and warm person and made our stay so much better! The apartment was clean, well-kept, and access to a beautiful garden. We thoroughly enjoyed our stay."
37403,26181108,2018-10-21 00:00:00.000000,87037032,Aafke,"De gastvrijheid was bijzonder fijn en goed!  Wij werden hartelijk ontvangen en geïnformeerd over wat er te doen was in Antwerpen. Zouhra was altijd bereikbaar en reageerde snel. Het appartement is brandschoon, nieuw, stijlvol met een prachtige tuin. Een goudmijntje! En het toppunt was dat wij werden verrast met 2 verse croissantjes voor de deur in de ochtend. Als wij weer naar Antwerpen gaan komen wij zeker terug."
37404,26181108,2018-10-30 00:00:00.000000,38935891,Marie,"We enjoyed our stay with our two years old twins. The apartment was amazing. The neighborhood was typically for Belgium. Just 5min walk to a Frituur. A must for any stay in Antwerp. I would not know what we missed, as we have been really satisfied with the warming welcome, the local recommendations for us a young family. So thanks again! The price-value-ratio is more than fair!"
37405,26181108,2018-11-04 00:00:00.000000,222985918,David,"Geweldige locatie, prachtig appartement met prima voorzieningen. Hele fijne eigenaren met zeer snelle communicatie."
37406,26181108,2018-11-22 00:00:00.000000,215047622,Sindy,Kann man weiterempfehlen!
37407,26181108,2018-12-09 00:00:00.000000,23185651,Félia,"Logement super, spacieux, chaleureux, parfaitement bien équipé, d'une propreté irréprochable . . commerces à proximité, et pour le centre historique 20mn en voiture environ, ou vélos en location à proximité, mais nous n avons pas testé en raison de la météo... Zouhra et Bernard ont été des hôtes parfaits, charmants, arrangeants pour notre arrivée tardive, réactifs. . <br/>Un resto à 2mn à ne pas manquer, ""Brutal"". <br/>Nous reviendrons avec plaisir!"
37408,26181108,2018-12-16 00:00:00.000000,20316092,David,"Spacious, stylish, clean, and a very nice host. Location is close to the tram which will take you into downtown. Parking is challenging so I recommend it."
37409,26181108,2018-12-30 00:00:00.000000,4651579,Alice,Appartement très agréable tenu par des personnes adorables. Je recommande cette adresse sans hésiter
37410,26181108,2019-02-17 00:00:00.000000,39582254,Jonathan,"This place is hard to beat. Beautifully designed and spacious apartment with peaceful courtyard garden. No need for public transport as it is only a very short walk from Central Station (15mins) and only a further 10mins walk from there into the old town centre. The house is on a lovely street and the neighbourhood has a fantastic local restaurant called Brutal 2mins away. Zouhra was very welcoming and quickly got us settled in despite our late 9pm arrival, and then left us to it. After lots of searching on AirBNB I am so glad we decided to stay at Zouhra’s whilst visiting Antwerp."
37411,26181108,2019-02-19 00:00:00.000000,173306479,Eveline,Heel gastvriendelijk en daardoor een extra goed verblijf gehad. Zeker een aanrader.
37412,26181108,2019-02-23 00:00:00.000000,13367632,Chris,Nice light and very clean appartement.  Communication went quick and easily. We very much enjoyed our stay.
37413,26181108,2019-02-25 00:00:00.000000,76519339,Maarten,Erg gastvriendelijke mensen en een fijne airbnb om te verblijven.
37414,26181108,2019-03-05 00:00:00.000000,18386095,Ulrike,"Eine sehr nette Unterkunft. Gute Tipps zu den Restaurants und Supermarkts in der Nähe. Toll fanden wir, dass Reiseführer zur Verfügung gestellt wurden. Die Wohnung an sich war blitzsauber, leise und gemütlich. Wir konnten alles gut zu Fuß erledigen und die Kommunikation mit dem Vermieter war immer super schnell und freundlich.<br/>Danke!"
37415,26181108,2019-03-09 00:00:00.000000,45747181,Wine,"We hebben genoten van het zeer stijlvolle, rustige appartement. Alles is met zorg en goeie smaak ingericht. Zouhra is een attente en hartelijke gastvrouw."
37416,26181108,2019-04-15 00:00:00.000000,3622061,Céline,Appartement et cour intérieure magnifiques. Literie très confortable.  Nous avons été très bien accueillis. L’equipement nous a parfaitement convenu. Le quartier est un peu excentré ce qui permet d’etre au calme. C’ est très bien desservi grâce au réseau de trams et de bis.
37417,26181108,2019-04-27 00:00:00.000000,87959908,Amber,Wonderful place to stay during my time in Antwerp.
37418,26181108,2019-05-26 00:00:00.000000,172382173,Heike,"Beautiful apartment with a little nice garden. Helpful friendly customers. We could park our bicycles  in their garage.  Parking for the car around is no problem ( 3,90 Euro p.day). Everything is close around by bike - station, restaurants, tram. Interesting city, also good for cycling in the sourrounding or trips to Gent (train 60 min ) or Brussels (train 50 min). We had five exciting days in our neighbor country."
37419,26181108,2019-05-31 00:00:00.000000,2945745,Elisabet,Stylish mid century modern apartment in an international area of Antwerp. Apartment very quiet with relaxing private garden.  Welcoming hosts that provided useful tips.
37420,26181108,2019-06-09 00:00:00.000000,17095739,Wilfried,"Die Wohnung ist wirklich schön eingerichtet, die Lage ist sehr zentral. Wir waren happy, dass wir unsere Fahrräder für die Erkundung der Stadt dabei hatten und sie bei unseren Gastgebern so einfach in deren Garage abstellen durften. Die beiden sind außerordentlich freundlich und hilfsbereit. Den kleinen Garten, der sehr schön bepflanzt ist, könnten wir leider wegen der kühlen Wetters kaum nutzen. Da müssen wir halt mal wiederkommen! Super ist die Ruhe, trotz zentraler Lage. Vielen Dank!"
37421,26181108,2019-06-24 00:00:00.000000,194930110,Fabio,"Gostei muito, aconchegante limpo bem direcionado  um luxo"
37422,26181108,2019-07-21 00:00:00.000000,52491380,Martijn,"Super appartement in het centrum van Antwerpen. Heerlijk om ook een tuin te hebben, waar je even lekker kan uitrusten. We zijn gastvrij ontvangen door Zouhra en Bernard. Toen we iets nodig hadden, was dat geen probleem en verliep de communicatie vlot. Aanrader dus!"
37423,26181108,2019-08-04 00:00:00.000000,8746404,Alberto,Nice nice nice!!
37424,26181108,2019-08-08 00:00:00.000000,3907327,Emily,"Great base close to the station to explore Antwerp and beyond. Zouhra and her husband were perfect hosts, the courtyard  access is a great addition to the space, a lovely quite place for breakfast outdoors. The apartment is lovely, highly recommended : )"
37425,26181108,2019-08-18 00:00:00.000000,9760942,Vicki,"Zouhra’s apartment is really beautiful - it is spacious, light, has stylish touches and all the amenities. Four of us stayed and there was plenty of room. The garden is also gorgeous. It’s an easy walk into the centre and Zouhra gave us lots of tips for what to do and where to eat, which we did a number of. Communication was amazing and she is incredibly flexible. Would highly recommend and definitely stay again when visiting Antwerp."
37426,26181108,2019-09-15 00:00:00.000000,38371601,Fabian,Great charming apartment in Lovelingstraat in a very nice spot. Well located with a rent-a-bike station in a 2 minute walking distance for an easy way to explore the city. Zouhra is a great host taking time for her guest. We can highly recommend this place. Well equipped apartment & kitchen.
37427,26181108,2019-09-29 00:00:00.000000,35356404,Matthias,The stay at this beautyfull flat was very joyfull. We had a warm welcome by this generous couple. They are keeping attention to many details and are very kind. The communication was perfect and we received a lot of recommendations. We slept well and enjoyed Antwerpen very much. We definately recommend to book this peacefull place. Thank you for everything.
37428,26181108,2019-11-04 00:00:00.000000,1206902,LeBrie,"Staying here was a total joy. A 15 minute walk from the central station and direct tram ride into the heart of the city. Great kitchen for preparing meals, excellent bed and linens, great shower... what more can you ask for? The apartment was super quiet, but I felt cared for and at home knowing our hosts were just upstairs."
37429,26181108,2019-11-14 00:00:00.000000,274303594,Wolfgang,Tolle Unterkunft mit absolut verbindlichen Gastgebern. Gerne wieder !
37430,26181108,2019-11-17 00:00:00.000000,3105181,Edith,Geweldig verblijf!
37431,26181108,2019-12-01 00:00:00.000000,44818967,Roxanne,"Excellent place, very tidy and modern, sparkling clean and wonderful garden!"
37432,26181108,2019-12-30 00:00:00.000000,30652712,Letizia,The apartment was very clean and we enjoyed our trip a lot. Zourha and Bernhard are very friendly and gave us a lot of good adresses where to go. We can highly recommand it:-)
37433,26181108,2020-02-18 00:00:00.000000,57938324,Rostyslav,"We visited Antwerp for the first time and we're so lucky to have stayed with Bernard and Zouhra at their wonderful apartment! From the first second of meeting us, they we're kind, honest and extremely helpful with explaining everything during our check-in. The check-in itself, was the best check-in experience we've ever experienced, with explanations on how to use the utilities found in the apartment to giving tips on Antwerp, what to see and where to go.<br/><br/>Throughout our stay, Bernard and Zouhra, respected our privacy and kept in contact in case we needed anything else. During a very rainy morning, they were even so generous to provide us with an umbrella! After we extended our stay with them, they provided us with clean bed sheets and clean towels to make our stay as comfortable and enjoyable as possible for the extended period!<br/><br/>The location is perfect for getting to the city centre and areas around it. The apartment is situated on a beautiful street located near the mesmerising and beautiful Sint-Willibrordus Church, with quick access to all means of transport within 2-5 minutes walk from the apartment. Everything found in the apartment was exactly as described on the listing. The apartment was spotless clean, as was the main corridor and entrance.<br/><br/>Bernard and Zouhra went above and beyond for our the whole duration of our stay, it was an amazing experience and we are the luckiest to have found these astonishing hosts!<br/><br/>We highly highly recommend staying with Bernard and Zouhra — their hospitality, kindness and beautiful apartment made us fall in love with Antwerpen even more. We can't wait to visit them again!"
37434,26181108,2020-03-08 00:00:00.000000,3020045,Karen,Zouhra zorgde voor een heel hartelijk en warm onthaal! We kregen extra tips met de glimlach mee... de ruimte is heel stijlvol en met oog voor detail ingericht! Kortom een heerlijke ervaring! Ik kan een verblijf alleen maar warm aanbevelen!
37435,26181108,2020-07-05 00:00:00.000000,33871903,Simone,Danke für den sehr freundlichen Empfang!Das Appartement ist sehr ruhig gelegen mit einer schönen grünen Oase - ein grosser Innenhof. Besonderes Dankeschön für die Kaffeekapseln und den Tee.<br/>Wir haben uns sehr wohl gefühlt!! <br/>Bis in die Innenstadt sind es zu Fuss ca 20 Minuten. Kleiner Lebensmittelladen in der Nähe. Eine Restaurant-Empfehlung um die Ecke: BRUTAL. Lecker und unkompliziert.
37436,26181108,2021-08-11 00:00:00.000000,14833373,Olivier,"Zouhra et Bernard sont très accueillants et soucieux que tout se passe pour le mieux. L'appartement est très confortable et très calme, il donne sur un jardin vraiment agréable. Il est situé dans un quartier  très animé, assez proche de la gare et pas trop loin du centre historique."
37437,26181108,2021-08-17 00:00:00.000000,38585553,Rembert,"Zeer vlot conctact, zeer aangenaam verblijf, zeer comfortabel bed."
37438,26181108,2021-09-05 00:00:00.000000,7064154,Menno,"Zeer mooi en hoogwaardig afgewerkt appartement, ingericht met mooie designmeubels. Fijne en ruime, besloten tuin, veel privacy omdat de tuin voor een groot deel omsloten wordt door blinde muren.  Locatie is prima, voldoende leuke plekken in de buurt om lekker te eten of een drankje te doen! Aanrader!"
37439,26181108,2021-09-11 00:00:00.000000,5423445,Rob,Incredible people. So friendly and kind. It was a pleasure to meet Zouhra and Bernard. The apartment has a stunning garden and a great set up. Very well thought out and we were truly grateful for their hospitality.
37440,26181108,2021-09-13 00:00:00.000000,259756,Charlotte,De beste airbnb waar ik ooit heb geslapen. Heel erg verzorgd en tot de puntjes afgewerkt. Het appartement is zo mooi en fijn. Heerlijk bed. <br/>En hele leuke tips en snelle communicatie. <br/><br/>6 sterren op een schaal van 5. :)
37441,26181108,2021-10-24 00:00:00.000000,18214858,Jan Wouter,Beautiful and comfortable apartment. Zouhra and Bernard are lovely hosts. Highly recommended!
37442,26181108,2021-11-08 00:00:00.000000,13828757,Charlie,"We really enjoyed our stay at Zouhra and Bernard's flat! It is very well decorated but also cosy, the view and the access to the garden is a great plus. The kitchen is well equipped too with great furnitures.<br/>In addition to, the hosts are really friendly, easily reachable and give great tips to visit Antwerp!"
37443,26181108,2021-12-09 00:00:00.000000,6659057,Don,"een heerlijk huis, grote ruimte open, licht en privaat. een complete keukengerei om zelf te koken, maar de cafe's en restaurants in de buurt zijn ook heel fijn.  communicatie met Zouhra en bernard is open, snel en persoonlijk."
37444,26193437,2018-06-25 00:00:00.000000,42843190,Chesalyn,"Stan's place is wonderful! It's removed from the most touristy places while still being very close to necessities, shops and public transport. The apartment is beautifully furnished with tons of plants that make it feel alive! It has two balconies with sweeping views of Antwerp and a kitchen fully stocked with whatever pots/pans/utensils you may need (something I really appreciate). Stan himself is so friendly, polite and helpful. He loaned us great maps of the city and showed us from the balcony lots of places we could visit. He was also very communicative and easy to reach. I'd highly recommend this Airbnb, and would be happy to stay again if I make it back to Antwerp. "
37445,26193437,2018-07-01 00:00:00.000000,128677760,Alexander,"Stan is a great host, we had a super contact, even if we didn't meet each other, but I think that's gonna happen at some time, we will definitely come again. His flat is super nice and the view is just great! Everything was completely uncomplicated."
37446,26193437,2018-07-10 00:00:00.000000,92021372,Pete,"Stan’s place is beautiful, offering fantastic views of the city, comfortable place to relax after a long day out or to stay in. Antwerp is a great city and well worth visiting, we do recommend cycling around as the best way to see the sites of the city! Stan is a lovely host and couldn’t be more accommodating, we’d love to come back to Antwerp and stay with Stan again. Many thanks, Katrine & Pete"
37447,26193437,2018-07-17 00:00:00.000000,196630597,Tate,Stan’s apartment is very nice and has an amazing view of the city.  He was our first experience using Airbnb and it was a pleasure to meet such a great host. Stan is very friendly and speaks good English. I recommend this place to anyone who wants to visit Antwerp. 5 stars !
37448,26193437,2018-08-12 00:00:00.000000,11564073,Rossana,"La casa di Stan è fantastica! <br/>Siamo stati qui 5 giorni.<br/> Stan era in vacanza e quindi ha lasciato tutta la casa a disposizione per noi. <br/>Ottima accoglienza del fratello che ci ha spiegato tutto. La casa ha tutti i comfort: stoviglie, piatti, bicchieri, lavastoviglie, forno a microonde, le piastre ad induzione velocissime a scaldare, divano supercomodo, tv, dolby etc. E poi la macchinetta del caffè super moderna a disposizione, che a noi italiani non dispiace quando siamo fuori.<br/><br/>appartamento al 10 piano, con ascensore veloce, con una vista magnifica della città. <br/>Il salone ha due vetrate enormi, la casa è piena di piante tutte ben curate.<br/><br/>parcheggio a pagamento sotto casa dalle 9 alle 19 ma economico, poi, se si vuole, a pochi metri c'è anche un parcheggio gratuito. Sotto casa c'è un supermercato. <br/>insomma, meglio non puoi trovare per visitare la zona!! Grazie Mille Stan<br/><br/>Ottima posizione per visitare Anversa e tutti i paesi (noi siamo arrivati anche a Rotterdam da qui e Utrecht)"
37449,26193437,2018-08-19 00:00:00.000000,60645199,Sanni,"Stan's place was one of the most cozy and beautiful homes I have ever seen! He wasn't home during our stay but his brother let us in. Everything went well, great host!"
37450,26193437,2018-10-25 00:00:00.000000,72712032,Clemen,The host canceled this reservation 2 days before arrival. This is an automated posting.
37451,26193437,2019-07-29 00:00:00.000000,118529403,Christine,"the best place, the best host :)"
37452,26298543,2018-06-30 00:00:00.000000,27845372,Kate,"Beautiful space and garden, walking distance to the old city and attractions.  The hosts are lovely people :)"
37453,26298543,2018-07-02 00:00:00.000000,169774060,Colin,Excellent hosts and a comfortable place in a good location.
37454,26298543,2018-07-23 00:00:00.000000,196245261,Natasha,"Our stay at Zouhra’s new guest room was perfect! The room was sparking clean, stylish and spacious, as was the attached bathroom. There was a wardrobe with a full length mirror, a table and chairs and everything we needed to make coffee/tea in the morning! The property was secure and on a quiet street, just a 10-15 minute walk from antwerp central train station. There were stores and restaurants close by as well. My friend and I stayed here for 4 nights and it was a great choice. We felt very at home staying here and Zouhra and her husband were very helpful, attentive and responded to all of our messages and questions right away. We would definitely recommend this property to anyone and would stay here again for sure!"
37455,26298543,2018-07-29 00:00:00.000000,93784555,Justine,"The apartment was really lovely and cozy and the bed is a dream, you really sleep in it incredibly well. The hosts are very accommodating and warm and we felt very comfortable. The location is really great and much is within walking distance. We can highly recommend the apartment and had a great city trip in Antwerp."
37456,26298543,2018-08-12 00:00:00.000000,88255219,Florine,Zouhra’s room is simply the best! Even cleaner and more beautiful than the pictures already seem to say. Very kind hosts with many useful tips and recommendations :) 
37457,26298543,2018-08-20 00:00:00.000000,208417384,Patrick,zeer aan te raden
37458,26298543,2018-09-23 00:00:00.000000,214399050,Fernando,"Nice room with private bathroom, sparkling clean. Near to city center and Diamond District, just 15-20 min walking. Excelent wifi."
37459,26298543,2018-09-28 00:00:00.000000,47952841,Martina,Simplement parfait pour quelques jours à Anvers !
37460,26298543,2018-09-30 00:00:00.000000,2746233,Murielle,"Vous trouverez un accueil chaleureux de Zouhra et Bernard.  Le logement est neuf, conforme aux photos et super propre.  Zouhra et Bernard sont disponibles pour vous.  Leur maison et le jardin sont très agréables au sein d'un quartier multiculturel, sécurisant et à moins de 15 minutes à pieds de la gare centrale. "
37461,26298543,2018-10-28 00:00:00.000000,132924621,Danny,"Beautiful room, great location, very kind hosts, would highly recommend!"
37462,26298543,2018-11-01 00:00:00.000000,140015092,Matthieu,"Zouhra est très accueillant, la literie est très bien contrairement à ce qui avait été indiqué dans un commentaire.<br/>Vous pouvez venir sans craintes "
37463,26298543,2018-11-04 00:00:00.000000,3618438,Antje,"Das App. von Zouhra ist sehr schön, funktional und sauber - ideal für ein Wochenende!"
37464,26298543,2018-11-19 00:00:00.000000,129352473,Sanne,"I had a wonderfull stay at Zouhras place. Not only was the room super clean, the bed slept fantastic and also the shower was great. Zouhra is a true superhost. I would definitely stay here again and recommend this place to others!"
37465,26298543,2018-12-09 00:00:00.000000,229211550,Mary,Perfect spot to chill and plan your Antwerpen’ tours!
37466,26298543,2018-12-16 00:00:00.000000,25012980,Stefan,De kamer is nog mooier dan de op foto’s! Alles is erg schoon en nieuw. Ook de gastvrijheid is geweldig. Al met al een aanrader voor iedereen die naar Antwerpen wilt gaan.
37467,26298543,2018-12-29 00:00:00.000000,70923726,Kai,"First of all, the apartment is far from the city center, around 15min walking to main train station and 25min walking to city center. Second, the whole apartment is very small and there is no door between toilet and main room, you can see directly the bathroom from your bed and smell clearly the toilet scents if someone go to the toilet, so gross. In addition, there is no fridge no trashcan in the apartment, only has very tiny trashcan besides the toilet seat. The most important thing is there is no lock of your apartment, very unsafe. In total, the apartment is not worthy of this price. If you want to book, you would better to contact household to make sure the problems I referred are solved."
37468,26298543,2019-01-04 00:00:00.000000,1626526,Thamer,love it
37469,26298543,2019-02-17 00:00:00.000000,25385781,Valentine,Nous avons été très bien accueillis. Zouhra et Bernard sont très sympathiques et aux petits soins. La chambre était parfaitement propre. Ils sont flexibles et disponibles. C’était parfait ! Nous recommandons +++
37470,26298543,2019-02-24 00:00:00.000000,18602753,Damian,Good location with short walk from city center/train station. Very clean space and friendly host.
37471,26298543,2019-03-04 00:00:00.000000,150062355,Anna,Wir sind sehr zufrieden
37472,26298543,2019-03-17 00:00:00.000000,91882241,Sebastian,"Great location, great hosts. All around perfect. Thanks a lot!"
37473,26298543,2019-03-25 00:00:00.000000,242824010,Delonte,She was extremely kind and welcoming! ❤️
37474,26298543,2019-04-15 00:00:00.000000,242601857,Jose Ignacio,Excelente estancia
37475,26298543,2019-05-11 00:00:00.000000,252827281,Beverlyn,"Excellence. Everything is like new. Nice room , centric area. Excellent host"
37476,26298543,2019-06-24 00:00:00.000000,225263454,Abi,"Tout était parfait, très belle chambre et accueil chaleureux retournerai sans hésiter !"
37477,26298543,2019-07-22 00:00:00.000000,74670773,Manuelalejandro,"The room is as the photos, all nice, the owner very attentive, all the perfect details and everything super clean.<br/> I recommend it 100% .We will surely stay in this beautiful place again.<br/>Thanks for everything! ❤️"
